id,syllabusRef,topic,media_src,media_file,prompt_en,answer_index,correct_choice_en
"sg_ftt_0159","ftt.maintenance","eco_driving","","","How does tyre pressure affect fuel economy?","2","Under-inflated tyres increase rolling resistance — using more fuel"
"sg_ftt_0160","ftt.skills.basics","eco_driving","","","What gear should you use to maximise fuel economy on a long flat road?","1","The highest gear possible at a comfortable speed — lower engine revs mean less f"
"sg_ftt_0161","ftt.eco","eco_driving","","","How should you use the air conditioner efficiently?","1","Set to a moderate temperature and fan speed — avoid maximum settings as they use"
"sg_ftt_0162","ftt.skills.basics","eco_driving","","","What is 'coasting' and is it fuel-efficient?","1","Rolling forward in gear with foot off accelerator — modern fuel-injected cars cu"
"sg_ftt_0163","ftt.eco","eco_driving","","","How does unnecessary weight affect fuel consumption?","1","Extra weight means the engine works harder — remove unnecessary items from the b"
"sg_ftt_0164","ftt.traffic.defensive","advanced_traffic_rules","","","What is the 'IPDE' process in defensive driving?","1","Identify, Predict, Decide, Execute — a systematic way to process traffic situati"
"sg_ftt_0165","ftt.eco","advanced_traffic_rules","","","What is a 'micro-sleep' and why is it dangerous?","2","An involuntary sleep episode lasting a few seconds — at 90 km/h, 3 seconds = 75m"
"sg_ftt_0166","ftt.weather.night","advanced_traffic_rules","","","What should you do before a long night drive?","2","Get adequate rest beforehand — take a break every 2 hours or 200km"
"sg_ftt_0167","ftt.skills.basics","advanced_traffic_rules","","","What is the 'System of Car Control'?","2","A sequence: mirrors, signal, brake, gear, steer, accelerate — applied when appro"
"sg_ftt_0168","ftt.weather.wet","advanced_traffic_rules","","","What is the 'commentary driving' technique?","1","Narrating what you see and intend to do while driving — improves hazard awarenes"
"sg_ftt_0169","ftt.weather.wet","hazard_speed_management","","","What is 'hazard perception' and why is it important?","2","The ability to identify developing hazards early — giving more time to react saf"
"sg_ftt_0170","ftt.skills.lanes","hazard_speed_management","","","What is a 'developing hazard'?","1","A situation that could require braking or changing direction — e.g. pedestrian a"
"sg_ftt_0171","ftt.skills.bends","hazard_speed_management","","","What is the 'limit point' in cornering?","2","The furthest point you can see along the road — if it is getting closer, slow do"
"sg_ftt_0172","ftt.traffic.pedestrians","hazard_speed_management","","","How should you adjust speed when driving through a shopping area with pedestrians?","1","Reduce speed significantly — pedestrians may step out unexpectedly from between "
"sg_ftt_0173","ftt.traffic.vehicle_ahead","night_driving","","","When should you use high-beam headlights?","0","On unlit roads with no oncoming vehicles — switch to low beam when meeting oncom"
"sg_ftt_0174","ftt.traffic.oncoming","night_driving","","","What is 'dazzle' and how should you react to it while driving?","1","Temporary blindness from oncoming headlights — slow down, look at the left road "
"sg_ftt_0175","ftt.skills.lanes","night_driving","","","Why is it especially important to check mirrors more frequently at night?","0","Headlights behind you dazzle in mirrors — checking frequently helps detect follo"
"sg_ftt_0176","legacy.night_driving","night_driving","","","What should you do if you think you may be too tired to drive?","1","Stop safely, rest or sleep — driving while fatigued is as dangerous as drink-dri"
"sg_ftt_0177","ftt.skills.basics","wet_weather","","","What is aquaplaning and how do you avoid it?","2","Tyres losing contact with road surface on water — avoid by reducing speed, maint"
"sg_ftt_0178","ftt.skills.basics","wet_weather","","","How does wet weather affect your stopping distance?","1","Wet roads double stopping distance — increase following distance and reduce spee"
"sg_ftt_0179","legacy.wet_weather","wet_weather","","","What is the correct procedure if your car goes into a skid?","0","Steer into the skid, ease off accelerator, don't brake sharply"
"sg_ftt_0180","ftt.traffic.vehicle_ahead","wet_weather","","","When should you use hazard lights in heavy rain?","0","Only when stationary or stopped — do NOT drive with hazard lights on as they con"
"sg_ftt_0181","ftt.skills.overtaking","vulnerable_road_users","","","What special consideration is needed around cyclists on a dual carriageway?","0","Give cyclists at least 1.5m clearance when overtaking — they may swerve to avoid"
"sg_ftt_0182","ftt.expressway","vulnerable_road_users","","","What is a """"Silver Zone"""" and what special precautions apply there?","0","A designated zone near elderly residential areas — reduced speed limit and enhan"
"sg_ftt_0183","ftt.skills.overtaking","vulnerable_road_users","","","What is the rule for passing a stationary ambulance or fire engine with blue lights and siren?","2","Proceed with caution — give way to emergency vehicles attending incidents even w"
"sg_ftt_0184","ftt.expressway","advanced_road_signs","","","What does a circular blue sign with a white number indicate?","1","Minimum speed in km/h — you must not travel slower than this"
"sg_ftt_0185","ftt.skills.junctions","advanced_road_signs","","","You are on a priority road in a housing estate. A car at a side junction starts to edge forward with","0","Be ready to brake — the side-road driver must give way, but you must avoid a col"
"sg_ftt_0186","ftt.skills.basics","advanced_road_signs","","","What does a white square sign with a red X mean?","2","No stopping — you must not stop even to drop off or pick up passengers"
"sg_ftt_0187","ftt.expressway","advanced_road_signs","","","What do white arrows on a blue rectangular sign indicate?","2","Directional information — showing available routes, lane assignments or directio"
"sg_ftt_0188","ftt.skills.junctions","advanced_parking","","","You approach a busy junction with a yellow box marking. Traffic on your exit road is queueing and no","0","Wait behind the yellow box until your exit road is clear before entering"
"sg_ftt_0189","ftt.skills.junctions","advanced_parking","","","What is the rule regarding parking opposite a junction?","2","Do not park within 9m (or 3 car lengths) of a junction — it obstructs visibility"
"sg_ftt_0190","ftt.skills.parking","advanced_parking","","","What do yellow kerb markings indicate?","1","No parking during restricted hours shown on nearby sign plate — check the sign f"
"sg_ftt_0191","ftt.skills.basics","towing","","","What is the maximum speed when towing a trailer in Singapore?","0","60 km/h unless a lower limit is posted"
"sg_ftt_0192","ftt.expressway","towing","","","What must you check before towing a trailer?","1","Coupling security, trailer lights, brakes, tyre pressure, load security and rear"
"sg_ftt_0193","ftt.skills.basics","towing","","","What is 'trailer snaking' and how do you correct it?","0","When trailer sways side to side — gently ease off accelerator, hold steering ste"
"sg_ftt_0194","ftt.traffic.large_vehicles","load_securing","","","What is the rule about securing loads on a vehicle?","2","Loads must be properly secured to prevent movement, spillage or falling — driver"
"sg_ftt_0195","ftt.traffic.vehicle_ahead","load_securing","","","A load projects more than 1m beyond the rear of your vehicle. What must you display?","1","A red flag or light at the end of the projecting load to warn other road users"
"sg_ftt_0196","ftt.skills.junctions","advanced_traffic_rules","","","At a cross-junction with no signs, who has right of way?","1","Give way to traffic on your right — but always approach with caution as others m"
"sg_ftt_0197","ftt.skills.overtaking","advanced_traffic_rules","","","When turning right and an oncoming vehicle is also turning right, how should you pass each other?","1","Offside to offside — pass behind each other, keeping to the right"
"sg_ftt_0198","ftt.maintenance","vehicle_maintenance","","","What does it mean if your car pulls to one side when braking?","2","Uneven brake force — could be a stuck caliper, worn pads on one side, or brake f"
"sg_ftt_0199","ftt.maintenance","vehicle_maintenance","","","What does engine oil do and why must it be maintained at the correct level?","1","Lubricates engine parts and removes heat — low oil causes friction and engine da"
"sg_ftt_0200","ftt.emergencies.mechanical","vehicle_maintenance","","","What does a squealing noise from the brakes usually indicate?","1","Worn brake pads — built-in wear indicators create the squeal when pads need repl"
"sg_ftt_0201","ftt.emergencies.accidents","accident_procedures","","","What information must you exchange after an accident with another vehicle?","2","Name, NRIC/passport, vehicle registration, insurance company and policy number"
"sg_ftt_0202","ftt.traffic.emergency","accident_procedures","","","What should you do first if someone is injured in an accident you witness?","0","Ensure the scene is safe, call 995 for ambulance, provide first aid only if trai"
"sg_ftt_0203","ftt.expressway","accident_procedures","","","What is the 'recovery position' and when is it used?","1","Placing an unconscious but breathing person on their side — to keep airway open "
"sg_ftt_0204","ftt.traffic.large_vehicles","special_vehicles","","","What must you do when you see a school bus with flashing amber lights and a stop arm extended?","1","Stop and wait — children may be crossing the road"
"sg_ftt_0205","ftt.skills.lanes","special_vehicles","","","What are the rules for passing a breakdown vehicle displaying warning triangles?","1","Reduce speed significantly, change lane if safe to do so, be prepared for people"
"sg_ftt_0206","ftt.alcohol","advanced_traffic_rules","","","What is the drink-driving limit in Singapore?","2","80mg of alcohol per 100ml of blood (or 35μg per 100ml of breath)"
"sg_ftt_0207","ftt.expressway","advanced_traffic_rules","","","How does alcohol affect driving ability?","0","Slows reaction time, impairs judgment, reduces coordination and affects vision —"
"sg_ftt_0208","ftt.singapore","advanced_traffic_rules","","","What is the consequence of being caught using a mobile phone while driving?","2","Fine and demerit points — heavy penalties apply in Singapore"
"sg_ftt_0209","ftt.behaviour","driver_behaviour","","","What is 'road rage' and how should you respond if another driver is aggressive?","0","Aggressive driving behaviour — stay calm, avoid eye contact, don't retaliate, pu"
"sg_ftt_0210","ftt.skills.basics","driver_behaviour","","","What is 'tailgating' and why is it dangerous?","1","Following too closely — reduces reaction time and stopping distance, increasing "
"sg_ftt_0211","ftt.expressway","driver_behaviour","","","What is 'distracted driving' and what are common distractions?","0","Driving while attention is diverted — phone use, eating, adjusting radio, chatti"
"sg_ftt_0212","ftt.traffic.oncoming","expressway_driving","","","After missing your expressway exit, a passenger suggests turning around by crossing the grass centra","0","Refuse — crossing the central reservation is illegal and extremely dangerous"
"sg_ftt_0213","ftt.traffic.large_vehicles","expressway_driving","","","What does a 'tunnel speed limit' sign mean and why must you follow it?","2","A mandatory speed limit inside tunnels — faster speeds increase risk of accident"
"sg_ftt_0214","ftt.skills.lanes","expressway_driving","","","What is the 'zipper merge' technique and when should it be used?","1","Merging into a single lane from two lanes using alternate turns — reduces conges"
"sg_ftt_0215","ftt.skills.parking","advanced_road_signs","","","What do double white lines in the centre of the road mean?","0","Do not cross — overtaking, parking and waiting are all prohibited on that side"
"sg_ftt_0216","ftt.skills.bends","advanced_road_signs","","","What do serrated white edge lines indicate?","2","Rumble strips — alerting drivers they are drifting off the road or approaching a"
"sg_ftt_0217","ftt.traffic.motorcyclists","motorcycle_rules","","","What is 'filtering' and is it legal in Singapore?","1","Motorcycles moving between slow/stationary traffic — permitted with care but lan"
"sg_ftt_0218","ftt.traffic.cyclists","motorcycle_rules","","","What must motorcyclists wear by law in Singapore?","0","Approved helmet — must be properly fastened at all times when riding"
"sg_ftt_0219","ftt.skills.basics","special_vehicles","","","Why should you give heavy vehicles extra space when following them?","0","Longer stopping distance, possible load spillage, restricted visibility — and dr"
"sg_ftt_0220","ftt.skills.lanes","special_vehicles","","","What must you be aware of when a large truck is turning left?","0","Trucks need wide radius to turn — they may swing right before turning left; leav"
"sg_ftt_0221","legacy.eco_driving","eco_driving","","","What is 'regenerative braking' in hybrid/electric vehicles?","1","Converting kinetic energy to electricity during braking — charging the battery a"
"sg_ftt_0222","ftt.expressway","vehicle_maintenance","","","What does it mean when the ABS warning light stays on?","0","ABS system fault — brakes still work but ABS won't prevent wheel lock-up; get it"
"sg_ftt_0223","ftt.skills.basics","vehicle_maintenance","","","What is the purpose of the clutch in a manual car?","2","Temporarily disconnects engine from gearbox — allowing gear changes and smooth s"
"sg_ftt_0224","ftt.skills.basics","vehicle_maintenance","","","What is 'brake fade' and what causes it?","2","Reduction in braking effectiveness due to overheating — caused by prolonged heav"
"sg_ftt_0225","ftt.behaviour","advanced_traffic_rules","","","What is the rule for using the horn in Singapore?","2","Use only as a warning to other road users when necessary — excessive or unnecess"
"sg_ftt_0226","ftt.skills.lanes","advanced_traffic_rules","","","When approaching a roundabout, what is the correct procedure?","2","Give way to circulating traffic from the right, signal your exit, check mirrors "
"sg_ftt_0227","ftt.skills.lanes","advanced_traffic_rules","","","How do you correctly position your vehicle to turn right at a junction?","2","Take up position near the centre line before signalling — check mirrors, signal,"
"sg_ftt_0228","ftt.skills.lanes","advanced_traffic_rules","","","What does a 'controlled' pedestrian crossing look like?","1","Has traffic lights controlling vehicle and pedestrian flow — obey the signals"
"sg_ftt_0229","ftt.maintenance","advanced_traffic_rules","","","What is the purpose of Electronic Stability Control (ESC)?","1","Detects and corrects skidding or loss of control — applies brakes selectively to"
"sg_ftt_0230","ftt.traffic.vehicle_ahead","advanced_traffic_rules","","","What is 'Active Cruise Control' and how does it differ from regular cruise control?","1","Automatically adjusts speed to maintain safe following distance — radar detects "
"sg_ftt_0231","ftt.skills.lanes","advanced_traffic_rules","","","What does a 'lane departure warning' system do?","0","Warns the driver when the vehicle drifts out of its lane without signalling"
"sg_ftt_0232","ftt.skills.basics","vulnerable_road_users","","","What are 'yellow zigzag lines' outside a school or zebra crossing for?","1","No stopping at any time — to keep crossing area visible for pedestrians"
"sg_ftt_0233","ftt.skills.overtaking","vulnerable_road_users","","","What is the rule when a pedestrian has already started crossing at a zebra crossing?","0","You must give way — wait until they have completely crossed"
"sg_ftt_0234","ftt.behaviour","vulnerable_road_users","","","What should you do when you see an elderly person slowly crossing the road?","2","Wait patiently and give them time to cross safely — do not rush or intimidate th"
"sg_ftt_0235","ftt.eco","advanced_traffic_rules","","","What happens if a driver accumulates 24 or more demerit points in 24 months in Singapore?","2","Driving licence is suspended — the duration depends on total points and previous"
"sg_ftt_0236","ftt.skills.junctions","advanced_traffic_rules","","","How many demerit points is beating a red light worth?","0","12 demerit points and a fine"
"sg_ftt_0237","ftt.singapore","advanced_traffic_rules","","","What is the penalty for not wearing a seat belt in Singapore?","0","Fine and 3 demerit points for the driver if any occupant is not belted"
"sg_ftt_0238","ftt.expressway","expressway_driving","","","On a 3-lane expressway, which lane should slow vehicles use?","2","Left lane — faster vehicles use middle or right lane for overtaking only"
"sg_ftt_0239","ftt.expressway","expressway_driving","","","What is the penalty for lane hogging on an expressway in Singapore?","0","Fine and 4 demerit points"
"sg_ftt_0240","ftt.skills.lanes","expressway_driving","","","What must you do before changing lanes on an expressway?","2","Mirror-Signal-Check blind spot-Move — ensure target lane is clear and safe to en"
"sg_ftt_0241","ftt.traffic.oncoming","advanced_road_signs","","","What does a 'give way' triangle sign mean?","2","Slow down and give way to traffic on the major road — stop if necessary"
"sg_ftt_0242","ftt.skills.parking","advanced_road_signs","","","What does a rectangular brown sign indicate?","2","Tourist information — pointing to places of interest or heritage sites"
"sg_ftt_0243","ftt.singapore","advanced_road_signs","","","What does a red octagonal STOP sign require?","0","Come to a complete stop — even if road appears clear, before proceeding when saf"
"sg_ftt_0244","ftt.skills.overtaking","advanced_traffic_rules","","","What is ERP and how does it work?","0","Electronic Road Pricing — automatic toll deducted from IU/CashCard when passing "
"sg_ftt_0245","ftt.traffic.large_vehicles","advanced_traffic_rules","","","What are the operating hours for bus lanes in Singapore?","0","Typically 7:30am–9:30am and 5:00pm–8:00pm on weekdays — check road markings and "
"sg_ftt_0246","ftt.eco","advanced_traffic_rules","","","What is the purpose of the Whole Vehicle Type Approval (WVTA) in Singapore?","1","Ensures vehicles meet safety and emissions standards before being registered for"
"sg_ftt_0247","ftt.traffic.defensive","hazard_speed_management","","","What is the 'space cushion' and why is it important?","0","A gap maintained around your vehicle in all directions — provides time and space"
"sg_ftt_0248","ftt.skills.parking","hazard_speed_management","","","What is 'target fixation' and how does it affect driving?","1","Staring at a hazard — which causes you to steer toward it; look where you want t"
"sg_ftt_0249","ftt.skills.basics","hazard_speed_management","","","What is 'thinking distance' in the context of stopping distance?","0","Distance travelled during your reaction time before braking starts"
"sg_ftt_0250","ftt.skills.basics","hazard_speed_management","","","What effect does doubling your speed have on stopping distance?","2","Braking distance quadruples (4x) — speed doubles but kinetic energy squares"
"sg_ftt_0251","ftt.traffic.large_vehicles","vehicle_maintenance","","","What is the purpose of the catalytic converter?","0","Reduces harmful exhaust emissions — converts CO, NOx and HC into less harmful ga"
"sg_ftt_0252","ftt.emergencies.mechanical","vehicle_maintenance","","","What should you do if the temperature gauge moves to the red zone while driving?","0","Pull over safely and stop — switch off engine, let it cool before opening radiat"
"sg_ftt_0253","ftt.expressway","expressway_driving","","","What are 'SOS call boxes' on expressways for?","0","Emergency phones to call for help if your vehicle breaks down — located every 50"
"sg_ftt_0254","ftt.expressway","expressway_driving","","","What is the correct speed on the left lane of an expressway during peak hours?","0","At least the minimum speed of 60 km/h on standard expressways — maintain traffic"
"sg_ftt_0255","ftt.traffic.emergency","expressway_driving","","","What is a 'contraflow system' and what must you watch for?","2","Lanes reversed to manage traffic — temporary road signs and lane markings must b"
"sg_ftt_0256","ftt.traffic.vehicle_ahead","advanced_traffic_rules","","","What is the rule for overtaking on the left in Singapore?","1","Overtaking on the left is only permitted when the vehicle ahead is turning right"
"sg_ftt_0257","ftt.skills.lanes","advanced_traffic_rules","","","What must you do before overtaking another vehicle?","2","Check mirrors, signal, check blind spot, ensure clear ahead and behind, have suf"
"sg_ftt_0258","ftt.skills.bends","advanced_traffic_rules","","","When is it dangerous or illegal to overtake?","2","At junctions, bends, hill crests, pedestrian crossings, road works, solid white "
"sg_ftt_0259","ftt.traffic.emergency","advanced_traffic_rules","","","What should you do if an emergency vehicle approaches from behind with lights and sirens?","2","Move to the left and stop safely to let it pass — do not block its path"
"sg_ftt_0260","legacy.vehicle_maintenance","vehicle_maintenance","","","What does the oil pressure warning light indicate?","1","Critical — low oil pressure can destroy the engine within minutes; stop safely i"
"sg_ftt_0261","ftt.maintenance","vehicle_maintenance","","","How often should engine oil be changed?","2","As per manufacturer's schedule — typically every 5,000–10,000 km or 6–12 months"
"sg_ftt_0262","ftt.skills.basics","vehicle_maintenance","","","What does wheel balancing correct?","0","Uneven weight distribution in wheels — prevents vibration and uneven tyre wear"
"sg_ftt_0263","legacy.vehicle_maintenance","vehicle_maintenance","","","What is wheel alignment and when is it needed?","2","Adjusting angles of wheels to manufacturer spec — needed after hitting kerbs/pot"
"sg_ftt_0264","ftt.eco","eco_driving","","","How does route planning help save fuel?","1","Avoids congestion and unnecessary detours — steady driving uses less fuel than s"
"sg_ftt_0265","ftt.skills.bends","eco_driving","","","What does it mean to 'read the road ahead' for eco-driving?","1","Looking further ahead to anticipate stops and bends — allowing smooth decelerati"
"sg_ftt_0266","ftt.skills.junctions","advanced_traffic_rules","","","What is the rule regarding U-turns at traffic junctions in Singapore?","0","Only where signs or road markings permit — watch for 'No U-turn' signs"
"sg_ftt_0267","ftt.weather.wet","advanced_traffic_rules","","","What must you do at a level crossing when the alarm sounds and barriers lower?","1","Stop before the white stop line and wait — never cross if barriers are lowering"
"sg_ftt_0268","ftt.traffic.pedestrians","vulnerable_road_users","","","What are 'shared paths' in Singapore and who can use them?","2","Paths for both pedestrians and cyclists — cyclists must give way to pedestrians "
"sg_ftt_0269","ftt.singapore","vulnerable_road_users","","","What is the law on e-scooters on roads in Singapore?","0","E-scooters are NOT permitted on public roads — only on footpaths/shared paths wh"
"sg_ftt_0270","ftt.skills.lanes","advanced_traffic_rules","","","What does a flashing amber traffic light signal mean?","0","Proceed with caution — treat as a give-way and check for cross traffic"
"sg_ftt_0271","ftt.skills.lanes","advanced_traffic_rules","","","What is the purpose of a 'pedestrian phase' at traffic lights?","2","A period when all vehicle signals are red — allowing pedestrians to cross safely"
"sg_ftt_0272","ftt.traffic.motorcyclists","expressway_driving","","","What are the speed limits on Singapore expressways?","0","Maximum 90 km/h, minimum 60 km/h — unless otherwise signed"
"sg_ftt_0273","ftt.expressway","expressway_driving","","","What is a Variable Speed Limit (VSL) sign on an expressway?","2","An electronic sign that can change the speed limit based on conditions — must be"
"sg_ftt_0274","ftt.skills.bends","hazard_speed_management","","","What is 'understeer' and what causes it?","1","Car fails to turn as much as steered — front wheels lose grip; ease off accelera"
"sg_ftt_0275","ftt.skills.bends","hazard_speed_management","","","What is 'oversteer' and how do you correct it?","1","Rear of car swings out on a corner — counter-steer (into the skid), ease off acc"
"sg_ftt_0276","ftt.maintenance","vehicle_maintenance","","","What is the purpose of a vehicle's air filter?","0","Filters dust and particles from air entering the engine — a clogged filter reduc"
"sg_ftt_0277","ftt.maintenance","vehicle_maintenance","","","What does the fuel filter do and when should it be replaced?","2","Removes particles from fuel before it reaches the engine — replace as per servic"
"sg_ftt_0278","ftt.skills.basics","vehicle_maintenance","","","What should you do if a tyre blows out at speed?","2","Hold steering firmly, ease off accelerator gradually, do not brake sharply — let"
"sg_ftt_0279","ftt.skills.basics","vehicle_maintenance","","","While manoeuvring into a parallel parking bay, the steering wheel becomes unusually heavy and you he","0","Power steering fluid may be low — check the level when safe"
"sg_ftt_0280","ftt.skills.parking","vehicle_maintenance","","","When is it compulsory to switch on your headlights while driving in Singapore?","2","Between 7pm and 7am, and whenever visibility is reduced (heavy rain, fog)"
"sg_ftt_0281","ftt.singapore","advanced_traffic_rules","","","What is the speed limit in a school zone during school hours in Singapore?","2","40 km/h or as posted — reduced to protect children"
"sg_ftt_0282","ftt.traffic.emergency","advanced_traffic_rules","","","What is the speed limit in a hospital zone in Singapore?","0","40 km/h as posted — to protect ambulances entering/exiting and vulnerable patien"
"sg_ftt_0283","ftt.skills.parking","advanced_traffic_rules","","","What is a 'no entry' sign and what does it mean?","0","A red circle with a white horizontal bar — no vehicles may enter from this direc"
"sg_ftt_0284","ftt.skills.junctions","advanced_road_signs","","","You approach a junction where a triangular red-bordered sign warns that traffic merges from the righ","1","Reduce speed and check for vehicles merging from the joining road"
"sg_ftt_0285","ftt.traffic.oncoming","advanced_road_signs","","","You are about to enter a one-way street but see a circular sign with a red border showing a white ho","2","Do not enter — the sign prohibits entry in this direction"
"sg_ftt_0286","ftt.singapore","advanced_traffic_rules","","","What are the rules for using a mobile phone while driving in Singapore?","2","Handheld phones are illegal — hands-free is allowed but still distracting; best "
"sg_ftt_0287","ftt.weather.wet","advanced_traffic_rules","","","When must you switch on your vehicle's headlights?","0","Between sunset and sunrise, and whenever visibility is poor (rain, fog, tunnel)"
"sg_ftt_0288","legacy.advanced_traffic_rules","advanced_traffic_rules","","","What is the 'keep left' rule on a two-lane road?","0","Keep to the left lane unless overtaking — the right lane is for overtaking only"
"sg_ftt_0289","ftt.skills.junctions","advanced_traffic_rules","","","What must you do when you see a 'STOP' road marking at a junction?","0","Stop completely at the stop line, look for traffic, then proceed when safe"
"sg_ftt_0290","ftt.skills.basics","advanced_traffic_rules","","","When can you legally park on double yellow lines?","0","Never — double yellow means no parking at any time"
"sg_ftt_0291","ftt.traffic.cyclists","advanced_traffic_rules","","","What is the purpose of a 'give way' line (broken white line across road)?","0","Marks where you must give way — you must not cross it if traffic on the major ro"
"sg_ftt_0292","ftt.skills.basics","advanced_traffic_rules","","","What does it mean to 'tailgate' and what should you do if someone tailgates you?","0","Following too close — if someone tailgates you, ease off slightly and increase y"
"sg_ftt_0293","legacy.driver_behaviour","driver_behaviour","","","What are the warning signs of driver fatigue?","2","Yawning, heavy eyes, drifting in lane, missing turns, microsleeps, blinking freq"
"sg_ftt_0294","ftt.traffic.defensive","driver_behaviour","","","What is 'defensive driving' in simple terms?","2","Anticipating hazards and the mistakes of other drivers — driving in a way that m"
"sg_ftt_0295","ftt.traffic.large_vehicles","driver_behaviour","","","How should you deal with a driver who is driving aggressively toward you?","1","Stay calm, keep space, do not engage — if threatened, drive to a safe public pla"
"sg_ftt_0296","ftt.skills.lanes","expressway_driving","","","What is the procedure for entering an expressway via a slip road?","0","Accelerate to match expressway traffic speed on the slip road, signal, merge smo"
"sg_ftt_0297","ftt.expressway","expressway_driving","","","What should you do if you break down on an expressway?","1","Move to emergency lane, switch on hazard lights, place warning triangle behind v"
"sg_ftt_0298","ftt.traffic.cyclists","expressway_driving","","","What is the 'hard shoulder' and when may you use it on an expressway?","1","Emergency lane — use only for genuine breakdowns or emergencies; do not drive on"
"sg_ftt_0299","ftt.skills.basics","vehicle_maintenance","","","What is 'engine braking' and how does it work?","0","Using gear reduction to slow the car without brakes — lower gears resist rotatio"
"sg_ftt_0300","ftt.skills.basics","vehicle_maintenance","","","What is the purpose of the handbrake (parking brake)?","1","Holds the car stationary when parked — applied mechanically to rear wheels"
"sg_ftt_0301","ftt.skills.overtaking","advanced_traffic_rules","","","What must you do when driving in a tunnel?","1","Switch on headlights, follow lane markings, maintain safe distance, observe post"
"sg_ftt_0302","ftt.skills.basics","wet_weather","","","What should you do when driving through a flooded road?","1","Avoid if possible — if you must cross, check depth first, drive slowly in low ge"
"sg_ftt_0303","ftt.weather.wet","wet_weather","","","What is 'black ice' and why is it so dangerous?","1","Transparent ice on road surface that is nearly invisible — causes sudden loss of"
"sg_ftt_0304","legacy.advanced_traffic_rules","advanced_traffic_rules","","","What happens if you accumulate demerit points as a probationary driver?","0","Lower threshold — 13 points within 12 months results in licence revocation (not "
"sg_ftt_0305","ftt.skills.overtaking","advanced_traffic_rules","","","What does the 'P' plate signify on a car?","0","Probationary driver — first year after passing test, stricter rules and lower de"
"sg_ftt_0306","ftt.expressway","advanced_traffic_rules","","","What is the speed limit for probationary (P-plate) drivers on expressways?","0","70 km/h — lower than the standard 90 km/h limit"
"sg_ftt_0307","ftt.eco","eco_driving","","","How does removing a roof rack when not in use save fuel?","0","Reduces aerodynamic drag — roof racks increase air resistance even when empty"
"sg_ftt_0308","ftt.skills.basics","eco_driving","","","What fuel-saving benefit does switching to a higher gear early provide?","1","Keeps engine revs low — lower RPM means less fuel burned per unit of time"
"sg_ftt_0309","ftt.skills.basics","advanced_traffic_rules","","","What are demerit points for illegal parking in a no-parking zone?","2","No demerit points — only a fine applies for most parking offences"
"sg_ftt_0310","ftt.traffic.pedestrians","advanced_traffic_rules","","","What is the mandatory action required at a pedestrian crossing even when the light is green for vehi","1","Give way to pedestrians already crossing — it is illegal to drive through while "
"sg_ftt_0311","ftt.skills.basics","vehicle_maintenance","","","What is the purpose of the gearbox/transmission?","2","Transfers engine power to the wheels at different speed/torque ratios — allowing"
"sg_ftt_0312","ftt.maintenance","vehicle_maintenance","","","What is the correct way to check engine oil level?","1","On a level surface with engine cold — pull out dipstick, wipe, reinsert fully, c"
"sg_ftt_0313","ftt.expressway","vehicle_maintenance","","","What should you do if you notice your brakes feel 'spongy'?","1","Stop driving and get the brakes inspected immediately — spongy brakes indicate a"
"sg_ftt_0314","ftt.maintenance","vehicle_maintenance","","","What are the correct tyre pressures for your car?","2","As specified by the vehicle manufacturer — found in door jamb, fuel cap or owner"
"sg_ftt_0315","ftt.skills.bends","vehicle_maintenance","","","What is the purpose of the differential?","1","Allows wheels on same axle to rotate at different speeds — essential when corner"
"sg_ftt_0316","ftt.skills.junctions","advanced_traffic_rules","","","What is the 'two second rule' and how do you apply it?","2","Minimum following distance — when the vehicle ahead passes a fixed point, count "
"sg_ftt_0317","ftt.skills.junctions","advanced_traffic_rules","","","What is 'defensive space' and why is it important at junctions?","2","Space left between your car and the vehicle in front when stopped — allows escap"
"sg_ftt_0318","ftt.skills.junctions","advanced_traffic_rules","","","What is 'creeping' at a junction and why is it dangerous?","1","Inching forward to see — dangerous because it puts your car into the path of cro"
"sg_ftt_0319","ftt.skills.basics","advanced_traffic_rules","","","What is the correct following distance for motorcycles in wet weather?","1","At least 4 seconds — even more than cars need due to reduced tyre grip area"
"sg_ftt_0320","ftt.skills.lanes","advanced_traffic_rules","","","What is a 'spider junction' and how should you navigate it?","0","A complex multi-exit junction — plan your exit in advance, follow lane markings,"
"sg_ftt_0321","ftt.emergencies.mechanical","vehicle_maintenance","","","What does it mean if smoke comes from under the bonnet while driving?","2","Engine overheating or fluid leak — stop safely, switch off engine, do not open b"
"sg_ftt_0322","ftt.maintenance","vehicle_maintenance","","","When should you replace brake fluid?","0","Every 2 years or as per manufacturer schedule — brake fluid absorbs moisture red"
"sg_ftt_0323","ftt.expressway","expressway_driving","","","What is the 'gantry' on Singapore expressways?","2","Electronic overhead structure for ERP charging and traffic monitoring"
"sg_ftt_0324","ftt.traffic.large_vehicles","advanced_traffic_rules","","","What is the 'Whole-Lorry Load' rule in Singapore?","1","Lorry loads must not exceed the vehicle's maximum load capacity — overloading is"
"sg_ftt_0325","ftt.traffic.emergency","advanced_traffic_rules","","","What do you do when an ambulance approaches from behind with siren and blue lights?","2","Move to the left, slow down and stop if necessary — let ambulance pass before co"
"sg_ftt_0326","ftt.skills.overtaking","vulnerable_road_users","","","What should you do when overtaking a cyclist?","0","Allow at least 1.5m clearance, check oncoming traffic, only overtake when safe a"
