id,syllabusRef,topic,media_src,media_file,prompt_en,answer_index,correct_choice_en
"jp_moto_0184","jp.moto.ch5-lane-surface","lane_position_road_surface","","","Vehicles must always drive in the center of the lane.","1","False"
"jp_moto_0185","jp.moto.ch5-lane-surface","lane_position_road_surface","","","Choosing a driving position that avoids over manholes and drainage ditches is an effective way to pr","0","True"
"jp_moto_0186","jp.moto.ch5-lane-surface","lane_position_road_surface","","","Driving on the very edge of the left lane is not recommended due to the danger of gravel and bumps o","0","True"
"jp_moto_0187","jp.moto.ch5-lane-surface","lane_position_road_surface","","","Driving between four-wheeled vehicles (driving through) is highly risky and should be avoided.","0","True"
"jp_moto_0188","jp.moto.ch5-lane-surface","lane_position_road_surface","","","On rainy days, it is a good idea to choose a driving position that avoids the oil slick (oil line) t","0","True"
"jp_moto_0189","jp.moto.ch5-lane-surface","lane_position_road_surface","","","The road surface is often wet in tunnels and underpasses, so be careful when choosing your driving p","0","True"
"jp_moto_0190","jp.moto.ch5-lane-surface","lane_position_road_surface","","","Driving closer to the center of the road will help you avoid accidents caused by the doors of parked","0","True"
"jp_moto_0191","jp.moto.ch5-lane-surface","lane_position_road_surface","","","On roads with deep ruts, it is more stable to drive along the edge of the lane.","1","False"
"jp_moto_0192","jp.moto.ch5-lane-surface","lane_position_road_surface","","","When stopping at a traffic light, it is easier to be spotted if you stop near the edge of the lane r","0","True"
"jp_moto_0193","jp.moto.ch5-lane-surface","lane_position_road_surface","","","When choosing a lane on a multi-lane road, the lane closest to the shoulder is always the safest.","1","False"
"jp_moto_0194","jp.moto.ch5-lane-surface","lane_position_road_surface","","","When turning right at an intersection, position yourself on the right side of the lane in advance so","0","True"
"jp_moto_0195","jp.moto.ch5-lane-surface","lane_position_road_surface","","","On roads covered with fallen leaves, choose a driving position while paying attention to steps and h","0","True"
"jp_moto_0196","jp.moto.ch5-lane-surface","lane_position_road_surface","","","Motorcycles are visible to other vehicles regardless of where they are in the lane.","1","False"
"jp_moto_0197","jp.moto.ch5-lane-surface","lane_position_road_surface","","","Road joints can have large steps, so be careful of your driving position and speed when passing.","0","True"
"jp_moto_0198","jp.moto.ch5-lane-surface","lane_position_road_surface","","","When driving behind a truck, it is best to avoid directly behind the truck to avoid the possibility ","0","True"
"jp_moto_0199","jp.moto.ch6-weather","weather_hazards","","","On rainy days, there is a higher risk of slipping and falling on a motorcycle than on a four-wheeled","0","True"
"jp_moto_0200","jp.moto.ch6-weather","weather_hazards","","","When riding a motorcycle during strong winds, grip the handlebars firmly and reduce your speed to pr","0","True"
"jp_moto_0201","jp.moto.ch6-weather","weather_hazards","","","The wind pressure generated when passing a large truck has little effect on the bike's balance.","1","False"
"jp_moto_0202","jp.moto.ch6-weather","weather_hazards","","","Brakes become less effective on rainy days, so it is advisable to start braking earlier than usual.","0","True"
"jp_moto_0203","jp.moto.ch6-weather","weather_hazards","","","When riding a motorcycle under the scorching summer sun, it is important to hydrate and take frequen","0","True"
"jp_moto_0204","jp.moto.ch6-weather","weather_hazards","","","Riding a motorcycle during thunderstorms is no more dangerous than riding a four-wheeler.","1","False"
"jp_moto_0205","jp.moto.ch6-weather","weather_hazards","","","When wearing rain gear, choose a size that does not obstruct visibility and maneuverability.","0","True"
"jp_moto_0206","jp.moto.ch6-weather","weather_hazards","","","When visibility is extremely poor due to a typhoon, etc., it is important to stop driving and evacua","0","True"
"jp_moto_0207","jp.moto.ch6-weather","weather_hazards","","","When driving on wet road markings (white or yellow lines), be aware that they are more slippery than","0","True"
"jp_moto_0208","jp.moto.ch6-weather","weather_hazards","","","When riding a motorcycle in the winter, you should prioritize ensuring visibility over measures to p","1","False"
"jp_moto_0209","jp.moto.ch6-weather","weather_hazards","","","When riding a motorcycle in dense fog, it is effective to use hazard lights to alert others to your ","0","True"
"jp_moto_0210","jp.moto.ch6-weather","weather_hazards","","","After driving in the rain, it is recommended to check the condition of the brakes and tires and remo","0","True"
"jp_moto_0211","jp.moto.ch6-weather","weather_hazards","","","Riding a motorcycle on snowy roads requires more careful speed management and brake operation than r","0","True"
"jp_moto_0212","jp.moto.ch6-weather","weather_hazards","","","Roads are more likely to freeze during the early morning and night hours when temperatures drop than","0","True"
"jp_moto_0213","jp.moto.ch6-weather","weather_hazards","","","In bad weather with poor visibility, it's a good idea to check that your taillights are lit properly","0","True"
"jp_moto_0214","jp.moto.ch7-protective-gear","protective_gear_rules","","","When driving a motorcycle, a helmet that complies with the standards must be properly worn.","0","True"
"jp_moto_0215","jp.moto.ch7-protective-gear","protective_gear_rules","","","It will be more comfortable to ride if you keep your helmet's chinstrap loosely fastened.","1","False"
"jp_moto_0216","jp.moto.ch7-protective-gear","protective_gear_rules","","","It is compulsory to wear a helmet even when driving a moped.","0","True"
"jp_moto_0217","jp.moto.ch7-protective-gear","protective_gear_rules","","","Wearing gloves is effective in preventing hand injuries during falls.","0","True"
"jp_moto_0218","jp.moto.ch7-protective-gear","protective_gear_rules","","","Riding a motorcycle in sandals or flip-flops should be avoided to protect your feet.","0","True"
"jp_moto_0219","jp.moto.ch7-protective-gear","protective_gear_rules","","","Protectors (protective equipment for the chest, shoulders, etc.) are equipment that is recommended o","1","False"
"jp_moto_0220","jp.moto.ch7-protective-gear","protective_gear_rules","","","It is best to avoid riding a bike in short sleeves or shorts as this increases the risk of abrasions","0","True"
"jp_moto_0221","jp.moto.ch7-protective-gear","protective_gear_rules","","","Even if the helmet shield (face shield) is dirty, there is no need to replace it if there is no prob","1","False"
"jp_moto_0222","jp.moto.ch7-protective-gear","protective_gear_rules","","","When riding your bike on rainy days, it's a good idea to use an anti-fog shield to ensure visibility","0","True"
"jp_moto_0223","jp.moto.ch7-protective-gear","protective_gear_rules","","","When driving at night, wearing a brightly colored or reflective jacket will make you more visible to","0","True"
"jp_moto_0224","jp.moto.ch7-protective-gear","protective_gear_rules","","","If the helmet is the correct size when purchased, there is no need to replace it even after long-ter","1","False"
"jp_moto_0225","jp.moto.ch7-protective-gear","protective_gear_rules","","","Boots (shoes that cover the ankles) are suitable for driving because they protect the ankles and mak","0","True"
"jp_moto_0226","jp.moto.ch7-protective-gear","protective_gear_rules","","","Even if your hands are cold in the winter, you can operate the brakes more accurately by removing yo","1","False"
"jp_moto_0227","jp.moto.ch7-protective-gear","protective_gear_rules","","","By wearing clothing that fits your body, you can reduce flapping caused by the wind while riding and","0","True"
"jp_moto_0228","jp.moto.ch7-protective-gear","protective_gear_rules","","","When purchasing a helmet, you should check not only the design but also whether it complies with the","0","True"
"jp_moto_0229","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. Fallen l","0","(hazard 3-part)"
"jp_moto_0230","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. My motor","0","(hazard 3-part)"
"jp_moto_0231","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. A manhol","0","(hazard 3-part)"
"jp_moto_0232","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. You are ","0","(hazard 3-part)"
"jp_moto_0233","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. You are ","0","(hazard 3-part)"
"jp_moto_0234","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. While dr","0","(hazard 3-part)"
"jp_moto_0235","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. At night","0","(hazard 3-part)"
"jp_moto_0236","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. While dr","0","(hazard 3-part)"
"jp_moto_0237","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. As I app","0","(hazard 3-part)"
"jp_moto_0238","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. You are ","0","(hazard 3-part)"
"jp_moto_0239","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. You are ","0","(hazard 3-part)"
"jp_moto_0240","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. You are ","0","(hazard 3-part)"
"jp_moto_0241","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. You are ","0","(hazard 3-part)"
"jp_moto_0242","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. There wa","0","(hazard 3-part)"
"jp_moto_0243","jp.moto.ch9-hazard-illustration","hazard_prediction_illustration","","","Look at the following scene and answer whether each statement from A to C is true or false. While dr","0","(hazard 3-part)"
"jp_moto_0244","jp.moto.ch8-pillion","pillion_passenger_rules","","","In order for motorcycle drivers to be allowed to ride with two people (passengers), they must meet c","0","True"
"jp_moto_0245","jp.moto.ch8-pillion","pillion_passenger_rules","","","Passengers (passengers in a two-person vehicle) must also wear a helmet, just like the driver.","0","True"
"jp_moto_0246","jp.moto.ch8-pillion","pillion_passenger_rules","","","Riding with two people on the expressway is always free, regardless of the driver's age or years of ","1","False"
"jp_moto_0247","jp.moto.ch8-pillion","pillion_passenger_rules","","","When carrying a passenger, the center of gravity of the vehicle is higher than normal, making it mor","0","True"
"jp_moto_0248","jp.moto.ch8-pillion","pillion_passenger_rules","","","It is recommended that the passenger firmly hold on to the driver's waist or belt, and move his or h","0","True"
"jp_moto_0249","jp.moto.ch8-pillion","pillion_passenger_rules","","","It is permitted to carry two children under elementary school age as passengers without any problem,","1","False"
"jp_moto_0250","jp.moto.ch8-pillion","pillion_passenger_rules","","","When driving with a passenger on board, it is important to start applying the brakes earlier than us","0","True"
